ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
SINPER3K,SIN,PER,3K,3912,320,,,,,,,,
SINPNH3K,SIN,PNH,3K,1138,320,,,,,,,,
SINREP3K,SIN,REP,3K,1342,320,,,,,,,,
SINRGN3K,SIN,RGN,3K,1932,320,,,,,,,,
SINSGN3K,SIN,SGN,3K,1093,320,,,,,,,,
SINSWA3K,SIN,SWA,3K,2814,320,,,,,,,,
SINTPE3K,SIN,TPE,3K,3223,320,,,,,,,,
SWASIN3K,SWA,SIN,3K,2814,320,,,,,,,,
TPEKIX3K,TPE,KIX,3K,1703,320,,,,,,,,
TPESIN3K,TPE,SIN,3K,3223,320,,,,,,,,
ACHEBA3L,ACH,EBA,3L,528,DH3,,,,,,,,
DRSZRH3L,DRS,ZRH,3L,556,DH3,,,,,,,,
DUSFDH3L,DUS,FDH,3L,449,DH3,,,,,,,,
EBAACH3L,EBA,ACH,3L,528,DH3,,,,,,,,
EBAFDH3L,EBA,FDH,3L,549,DH3,,,,,,,,
EBAMUC3L,EBA,MUC,3L,634,DH3,,,,,,,,
EBAZRH3L,EBA,ZRH,3L,540,DH3,,,,,,,,
FDHDUS3L,FDH,DUS,3L,449,DH3,,,,,,,,
FDHEBA3L,FDH,EBA,3L,549,DH3,,,,,,,,
FDHHAM3L,FDH,HAM,3L,664,AT7,,,,,,,,
FDHOLB3L,FDH,OLB,3L,753,AT7,,,,,,,,
FDHTXL3L,FDH,TXL,3L,607,AT7,,,,,,,,
FDHZAD3L,FDH,ZAD,3L,601,AT7,,,,,,,,
FMMNAP3L,FMM,NAP,3L,853,AT7,,,,,,,,
GRZZRH3L,GRZ,ZRH,3L,523,DH3,,,,,,,,
HAMFDH3L,HAM,FDH,3L,664,AT7,,,,,,,,
MUCEBA3L,MUC,EBA,3L,634,DH3,,,,,,,,
NAPFMM3L,NAP,FMM,3L,853,AT7,,,,,,,,
OLBFDH3L,OLB,FDH,3L,753,AT7,,,,,,,,
SZGZRH3L,SZG,ZRH,3L,336,DH3,,,,,,,,
TXLFDH3L,TXL,FDH,3L,607,AT7,,,,,,,,
ZADFDH3L,ZAD,FDH,3L,601,AT7,,,,,,,,
ZRHDRS3L,ZRH,DRS,3L,556,DH3,,,,,,,,
ZRHEBA3L,ZRH,EBA,3L,540,DH3,,,,,,,,
ZRHGRZ3L,ZRH,GRZ,3L,523,DH3,,,,,,,,
ZRHSZG3L,ZRH,SZG,3L,336,DH3,,,,,,,,
ATLLWB3M,ATL,LWB,3M,594,SF3,,,,,,,,
ATLMCN3M,ATL,MCN,3M,128,SF3,,,,,,,,
ATLMEI3M,ATL,MEI,3M,429,SF3,,,,,,,,
ATLMSL3M,ATL,MSL,3M,318,SF3,,,,,,,,
ATLPIB3M,ATL,PIB,3M,520,SF3,,,,,,,,
ATLTUP3M,ATL,TUP,3M,407,SF3,,,,,,,,
BIMFLL3M,BIM,FLL,3M,98,SF3,,,,,,,,
ELHFLL3M,ELH,FLL,3M,354,SF3,,,,,,,,
ELHPBI3M,ELH,PBI,3M,366,SF3,,,,,,,,
EYWFLL3M,EYW,FLL,3M,234,SF3,,,,,,,,
EYWRSW3M,EYW,RSW,3M,220,SF3,,,,,,,,
EYWTPA3M,EYW,TPA,3M,388,SF3,,,,,,,,
FLLBIM3M,FLL,BIM,3M,98,SF3,,,,,,,,
FLLELH3M,FLL,ELH,3M,354,SF3,,,,,,,,
FLLEYW3M,FLL,EYW,3M,234,SF3,,,,,,,,
FLLFPO3M,FLL,FPO,3M,155,SF3,,,,,,,,
FLLGGT3M,FLL,GGT,3M,514,SF3,,,,,,,,
FLLGHB3M,FLL,GHB,3M,393,SF3,,,,,,,,
FLLMCO3M,FLL,MCO,3M,286,SF3,,,,,,,,
FLLMHH3M,FLL,MHH,3M,310,SF3,,,,,,,,
FLLTCB3M,FLL,TCB,3M,285,SF3,,,,,,,,
FLLTPA3M,FLL,TPA,3M,317,SF3,,,,,,,,
FPOFLL3M,FPO,FLL,3M,155,SF3,,,,,,,,
GGTFLL3M,GGT,FLL,3M,514,SF3,,,,,,,,
GGTGHB3M,GGT,GHB,3M,197,SF3,,,,,,,,
GHBFLL3M,GHB,FLL,3M,393,SF3,,,,,,,,
GLHTUP3M,GLH,TUP,3M,222,SF3,,,,,,,,
GNVMCO3M,GNV,MCO,3M,169,SF3,,,,,,,,
GNVTPA3M,GNV,TPA,3M,192,SF3,,,,,,,,
JAXMHH3M,JAX,MHH,3M,631,SF3,,,,,,,,
JAXTPA3M,JAX,TPA,3M,292,SF3,,,,,,,,
LWBATL3M,LWB,ATL,3M,594,SF3,,,,,,,,
MCNATL3M,MCN,ATL,3M,128,SF3,,,,,,,,
MCNMCO3M,MCN,MCO,3M,524,SF3,,,,,,,,
MCOFLL3M,MCO,FLL,3M,286,SF3,,,,,,,,
MCOGNV3M,MCO,GNV,3M,169,SF3,,,,,,,,
MCOMCN3M,MCO,MCN,3M,524,SF3,,,,,,,,
MCOMHH3M,MCO,MHH,3M,468,SF3,,,,,,,,
MCOPNS3M,MCO,PNS,3M,613,SF3,,,,,,,,
MCORSW3M,MCO,RSW,3M,215,SF3,,,,,,,,
MCOTLH3M,MCO,TLH,3M,367,SF3,,,,,,,,
MEIATL3M,MEI,ATL,3M,429,SF3,,,,,,,,
MHHFLL3M,MHH,FLL,3M,310,SF3,,,,,,,,
MHHJAX3M,MHH,JAX,3M,631,SF3,,,,,,,,
MHHMCO3M,MHH,MCO,3M,468,SF3,,,,,,,,
MHHPBI3M,MHH,PBI,3M,300,SF3,,,,,,,,
MSLATL3M,MSL,ATL,3M,318,SF3,,,,,,,,
PBIELH3M,PBI,ELH,3M,366,SF3,,,,,,,,
PBIMHH3M,PBI,MHH,3M,300,SF3,,,,,,,,
PBITPA3M,PBI,TPA,3M,280,SF3,,,,,,,,
PIBATL3M,PIB,ATL,3M,520,SF3,,,,,,,,
PNSMCO3M,PNS,MCO,3M,613,SF3,,,,,,,,
PNSTPA3M,PNS,TPA,3M,530,SF3,,,,,,,,
RSWEYW3M,RSW,EYW,3M,220,SF3,,,,,,,,
RSWMCO3M,RSW,MCO,3M,215,SF3,,,,,,,,
TCBFLL3M,TCB,FLL,3M,285,SF3,,,,,,,,
TLHMCO3M,TLH,MCO,3M,367,SF3,,,,,,,,
TLHTPA3M,TLH,TPA,3M,322,SF3,,,,,,,,
TPAEYW3M,TPA,EYW,3M,388,SF3,,,,,,,,
TPAFLL3M,TPA,FLL,3M,317,SF3,,,,,,,,
TPAGNV3M,TPA,GNV,3M,192,SF3,,,,,,,,
TPAJAX3M,TPA,JAX,3M,292,SF3,,,,,,,,
TPAPBI3M,TPA,PBI,3M,280,SF3,,,,,,,,
TPAPNS3M,TPA,PNS,3M,530,SF3,,,,,,,,
TPATLH3M,TPA,TLH,3M,322,SF3,,,,,,,,
TUPATL3M,TUP,ATL,3M,407,SF3,,,,,,,,
TUPGLH3M,TUP,GLH,3M,222,SF3,,,,,,,,
AMSNDR3O,AMS,NDR,3O,2023,320,,,,,,,,
AMSTNG3O,AMS,TNG,3O,2028,320,,,,,,,,
BCNCMN3O,BCN,CMN,3O,1227,320,,,,,,,,
BCNNDR3O,BCN,NDR,3O,831,320,,,,,,,,
BCNTNG3O,BCN,TNG,3O,931,320,,,,,,,,
BGYCMN3O,BGY,CMN,3O,2011,320,,,,,,,,
BLQCMN3O,BLQ,CMN,3O,2043,320,,,,,,,,
BRUCMN3O,BRU,CMN,3O,2183,320,,,,,,,,
BRUNDR3O,BRU,NDR,3O,1870,320,,,,,,,,
BRUTNG3O,BRU,TNG,3O,1882,320,,,,,,,,
CGNNDR3O,CGN,NDR,3O,1946,320,,,,,,,,
CMNBCN3O,CMN,BCN,3O,1227,320,,,,,,,,
CMNBGY3O,CMN,BGY,3O,2011,320,,,,,,,,
CMNBLQ3O,CMN,BLQ,3O,2043,320,,,,,,,,
CMNBRU3O,CMN,BRU,3O,2183,320,,,,,,,,
CMNCUF3O,CMN,CUF,3O,1805,320,,,,,,,,
CMNLGW3O,CMN,LGW,3O,2067,320,,,,,,,,
CMNLYS3O,CMN,LYS,3O,1748,320,,,,,,,,
CMNMPL3O,CMN,MPL,3O,1514,320,,,,,,,,
CMNSAW3O,CMN,SAW,3O,3351,320,,,,,,,,
CMNTLS3O,CMN,TLS,3O,1380,320,,,,,,,,
CMNTSF3O,CMN,TSF,3O,2169,320,,,,,,,,
CUFCMN3O,CUF,CMN,3O,1805,320,,,,,,,,
FEZMPL3O,FEZ,MPL,3O,1322,320,,,,,,,,
LGWCMN3O,LGW,CMN,3O,2067,320,,,,,,,,
LGWTNG3O,LGW,TNG,3O,1775,320,,,,,,,,
LYSCMN3O,LYS,CMN,3O,1748,320,,,,,,,,
MPLCMN3O,MPL,CMN,3O,1514,320,,,,,,,,
MPLFEZ3O,MPL,FEZ,3O,1322,320,,,,,,,,
MPLNDR3O,MPL,NDR,3O,1128,320,,,,,,,,
NDRAMS3O,NDR,AMS,3O,2023,320,,,,,,,,
NDRBCN3O,NDR,BCN,3O,831,320,,,,,,,,
NDRBRU3O,NDR,BRU,3O,1870,320,,,,,,,,
NDRCGN3O,NDR,CGN,3O,1946,320,,,,,,,,
NDRMPL3O,NDR,MPL,3O,1128,320,,,,,,,,
NDRPMI3O,NDR,PMI,3O,719,320,,,,,,,,
PMINDR3O,PMI,NDR,3O,719,320,,,,,,,,
SAWCMN3O,SAW,CMN,3O,3351,320,,,,,,,,
TLSCMN3O,TLS,CMN,3O,1380,320,,,,,,,,
TNGAMS3O,TNG,AMS,3O,2028,320,,,,,,,,
TNGBCN3O,TNG,BCN,3O,931,320,,,,,,,,
TNGBRU3O,TNG,BRU,3O,1882,320,,,,,,,,
TNGLGW3O,TNG,LGW,3O,1775,320,,,,,,,,
TSFCMN3O,TSF,CMN,3O,2169,320,,,,,,,,
AUALSP3P,AUA,LSP,3P,82,SH6,,,,,,,,
AUAMAR3P,AUA,MAR,3P,286,SH6,,,,,,,,
BONCUR3P,BON,CUR,3P,75,SH6,,,,,,,,
CURAUA3P,CUR,AUA,3P,120,SH6,,,,,,,,
LSPAUA3P,LSP,AUA,3P,82,SH6,,,,,,,,
MARAUA3P,MAR,AUA,3P,286,SH6,,,,,,,,
ASFDME3R,ASF,DME,3R,1236,SU9,,,,,,,,
ASFLED3R,ASF,LED,3R,1903,SU9,,,,,,,,
BHKDME3R,BHK,DME,3R,2616,734,,,,,,,,
DMEASF3R,DME,ASF,3R,1236,SU9,,,,,,,,
DMEBHK3R,DME,BHK,3R,2616,734,,,,,,,,
DMEEGO3R,DME,EGO,3R,537,SU9,,,,,,,,
DMEFEG3R,DME,FEG,3R,2983,734,,,,,,,,
DMEKSQ3R,DME,KSQ,3R,2776,734,,,,,,,,
DMENMA3R,DME,NMA,3R,2923,734,,,,,,,,
DMENVI3R,DME,NVI,3R,2625,734,,,,,,,,
DMESKD3R,DME,SKD,3R,2761,734,,,,,,,,
DMETIV3R,DME,TIV,3R,2002,SU9,73G,,,,,,,
EGODME3R,EGO,DME,3R,537,SU9,,,,,,,,
FEGDME3R,FEG,DME,3R,2983,734,,,,,,,,
KSQDME3R,KSQ,DME,3R,2776,734,,,,,,,,
LEDASF3R,LED,ASF,3R,1903,SU9,,,,,,,,
NMADME3R,NMA,DME,3R,2923,734,,,,,,,,
NVIDME3R,NVI,DME,3R,2625,734,,,,,,,,
SKDDME3R,SKD,DME,3R,2761,734,,,,,,,,
TIVDME3R,TIV,DME,3R,2002,SU9,73G,,,,,,,
ANUPTP3S,ANU,PTP,3S,101,AT5,,,,,,,,
CAYFDF3S,CAY,FDF,3S,1441,320,,,,,,,,
CURSDQ3S,CUR,SDQ,3S,698,AT5,,,,,,,,
DOMPTP3S,DOM,PTP,3S,84,AT5,,,,,,,,
DOMSXM3S,DOM,SXM,3S,338,AT5,,,,,,,,
FDFCAY3S,FDF,CAY,3S,1441,320,,,,,,,,
FDFPTP3S,FDF,PTP,3S,195,AT5,320,,,,,,,
FDFSDQ3S,FDF,SDQ,3S,1018,AT5,,,,,,,,
FDFSLU3S,FDF,SLU,3S,63,AT5,,,,,,,,
PTPANU3S,PTP,ANU,3S,101,AT5,,,,,,,,
PTPDOM3S,PTP,DOM,3S,84,AT5,,,,,,,,
PTPFDF3S,PTP,FDF,3S,195,AT5,320,,,,,,,
PTPSBH3S,PTP,SBH,3S,230,DHT,,,,,,,,
PTPSDQ3S,PTP,SDQ,3S,897,AT5,,,,,,,,
PTPSFG3S,PTP,SFG,3S,260,AT5,,,,,,,,
PTPSXM3S,PTP,SXM,3S,259,AT5,,,,,,,,
SBHPTP3S,SBH,PTP,3S,230,DHT,,,,,,,,
SDQPTP3S,SDQ,PTP,3S,897,AT5,,,,,,,,
SDQSXM3S,SDQ,SXM,3S,694,AT5,,,,,,,,
SFGPTP3S,SFG,PTP,3S,260,AT5,,,,,,,,
SLUFDF3S,SLU,FDF,3S,63,AT5,,,,,,,,
SXMDOM3S,SXM,DOM,3S,338,AT5,,,,,,,,
SXMPTP3S,SXM,PTP,3S,259,AT5,,,,,,,,
SXMSDQ3S,SXM,SDQ,3S,694,AT5,,,,,,,,
BHYXIY3U,BHY,XIY,3U,1437,321,,,,,,,,
CANCKG3U,CAN,CKG,3U,966,321,320,,,,,,,
CANCTU3U,CAN,CTU,3U,1223,321,320,330,,,,,,
CANSPN3U,CAN,SPN,3U,3519,330,,,,,,,,
CGOCGQ3U,CGO,CGQ,3U,1464,321,,,,,,,,
CGOCKG3U,CGO,CKG,3U,863,321,,,,,,,,
CGOCTU3U,CGO,CTU,3U,1025,321,,,,,,,,
CGOHGH3U,CGO,HGH,3U,782,320,,,,,,,,
CGOHRB3U,CGO,HRB,3U,1621,320,,,,,,,,
CGOKMG3U,CGO,KMG,3U,1483,320,,,,,,,,
CGOURC3U,CGO,URC,3U,2486,320,,,,,,,,
CGQCGO3U,CGQ,CGO,3U,1464,321,,,,,,,,
CGQNKG3U,CGQ,NKG,3U,1487,320,,,,,,,,
CGQTNA3U,CGQ,TNA,3U,1069,321,,,,,,,,
CGQTSN3U,CGQ,TSN,3U,880,320,319,,,,,,,
CKGCAN3U,CKG,CAN,3U,966,321,320,,,,,,,
CKGCGO3U,CKG,CGO,3U,863,321,,,,,,,,
CKGCSX3U,CKG,CSX,3U,662,319,321,,,,,,,
CKGCTU3U,CKG,CTU,3U,276,330,,,,,,,,
CKGCZX3U,CKG,CZX,3U,1278,320,,,,,,,,
CKGDLC3U,CKG,DLC,3U,1708,320,,,,,,,,
CKGDYG3U,CKG,DYG,3U,375,320,,,,,,,,
CKGHAK3U,CKG,HAK,3U,1154,319,,,,,,,,
CKGHGH3U,CKG,HGH,3U,1329,320,319,,,,,,,
CKGHKT3U,CKG,HKT,3U,2555,321,,,,,,,,
CKGINC3U,CKG,INC,3U,976,321,,,,,,,,
CKGKHN3U,CKG,KHN,3U,903,319,,,,,,,,
CKGKMG3U,CKG,KMG,3U,631,319,320,,,,,,,
CKGLHW3U,CKG,LHW,3U,806,319,321,,,,,,,
CKGLJG3U,CKG,LJG,3U,712,319,,,,,,,,
CKGLXA3U,CKG,LXA,3U,1522,319,,,,,,,,
CKGNGB3U,CKG,NGB,3U,1430,319,,,,,,,,
CKGNKG3U,CKG,NKG,3U,1189,319,,,,,,,,
CKGNNG3U,CKG,NNG,3U,806,319,,,,,,,,
CKGPEK3U,CKG,PEK,3U,1464,321,319,320,,,,,,
CKGPVG3U,CKG,PVG,3U,1462,320,319,,,,,,,
CKGPZI3U,CKG,PZI,3U,7002,319,,,,,,,,
CKGSWA3U,CKG,SWA,3U,1196,319,,,,,,,,
CKGSYD3U,CKG,SYD,3U,8487,330,,,,,,,,
CKGSYX3U,CKG,SYX,3U,1300,320,,,,,,,,
CKGSZX3U,CKG,SZX,3U,1063,320,,,,,,,,
CKGTNA3U,CKG,TNA,3U,1262,321,,,,,,,,
CKGTSA3U,CKG,TSA,3U,1559,320,,,,,,,,
CKGTSN3U,CKG,TSN,3U,1433,319,,,,,,,,
CKGTYN3U,CKG,TYN,3U,1050,321,,,,,,,,
CKGURC3U,CKG,URC,3U,2314,320,,,,,,,,
CKGWUH3U,CKG,WUH,3U,736,319,,,,,,,,
CKGWUX3U,CKG,WUX,3U,1334,319,,,,,,,,
CKGXIY3U,CKG,XIY,3U,562,319,,,,,,,,
CKGXNN3U,CKG,XNN,3U,870,320,,,,,,,,
CKGYIH3U,CKG,YIH,3U,475,319,,,,,,,,
CKGZHA3U,CKG,ZHA,3U,1017,319,,,,,,,,
CSXCKG3U,CSX,CKG,3U,662,319,321,,,,,,,
CSXCTU3U,CSX,CTU,3U,937,320,,,,,,,,
CSXFOC3U,CSX,FOC,3U,686,320,,,,,,,,
CSXKMG3U,CSX,KMG,3U,1079,320,,,,,,,,
CSXSHE3U,CSX,SHE,3U,1762,320,,,,,,,,
CSXWNZ3U,CSX,WNZ,3U,750,319,,,,,,,,
CSXXMN3U,CSX,XMN,3U,635,321,,,,,,,,
CTUCAN3U,CTU,CAN,3U,1223,321,320,330,,,,,,
CTUCGO3U,CTU,CGO,3U,1025,321,,,,,,,,
CTUCKG3U,CTU,CKG,3U,276,330,,,,,,,,
CTUCSX3U,CTU,CSX,3U,937,320,,,,,,,,
CTUDCY3U,CTU,DCY,3U,6957,319,,,,,,,,
CTUDSN3U,CTU,DSN,3U,1127,319,,,,,,,,
CTUHAK3U,CTU,HAK,3U,1352,321,,,,,,,,
CTUHDG3U,CTU,HDG,3U,1174,319,,,,,,,,
CTUHET3U,CTU,HET,3U,1345,320,,,,,,,,
CTUHFE3U,CTU,HFE,3U,1277,321,,,,,,,,
CTUHGH3U,CTU,HGH,3U,1581,320,319,,,,,,,
CTUHKG3U,CTU,HKG,3U,1352,320,,,,,,,,
CTUHKT3U,CTU,HKT,3U,2566,321,,,,,,,,
CTUICN3U,CTU,ICN,3U,2205,321,,,,,,,,
CTUINC3U,CTU,INC,3U,899,321,,,,,,,,
CTUJHG3U,CTU,JHG,3U,1008,319,,,,,,,,
CTUJIQ3U,CTU,JIQ,3U,7340,320,,,,,,,,
CTUJZH3U,CTU,JZH,3U,254,319,,,,,,,,
CTUKHN3U,CTU,KHN,3U,1170,321,,,,,,,,
CTUKMG3U,CTU,KMG,3U,617,320,,,,,,,,
CTUKOW3U,CTU,KOW,3U,1184,320,,,,,,,,
CTUKWE3U,CTU,KWE,3U,529,320,,,,,,,,
CTULHW3U,CTU,LHW,3U,661,319,,,,,,,,
CTULJG3U,CTU,LJG,3U,564,319,,,,,,,,
CTULUM3U,CTU,LUM,3U,870,319,,,,,,,,
CTULXA3U,CTU,LXA,3U,1264,330,319,,,,,,,
CTULZY3U,CTU,LZY,3U,937,319,,,,,,,,
CTUMEL3U,CTU,MEL,3U,8700,330,,,,,,,,
CTUNKG3U,CTU,NKG,3U,1424,319,320,,,,,,,
CTUNNG3U,CTU,NNG,3U,981,319,320,,,,,,,
CTUPEK3U,CTU,PEK,3U,1557,330,321,320,,,,,,
CTUPVG3U,CTU,PVG,3U,1704,321,330,,,,,,,
CTUPZI3U,CTU,PZI,3U,6967,319,,,,,,,,
CTUSHE3U,CTU,SHE,3U,2135,330,,,,,,,,
CTUSJW3U,CTU,SJW,3U,1305,320,,,,,,,,
CTUSYX3U,CTU,SYX,3U,1473,321,,,,,,,,
CTUSZX3U,CTU,SZX,3U,1319,320,321,,,,,,,
CTUTAO3U,CTU,TAO,3U,1648,321,,,,,,,,
CTUTNA3U,CTU,TNA,3U,1410,321,,,,,,,,
CTUTSA3U,CTU,TSA,3U,1834,320,,,,,,,,
CTUTSN3U,CTU,TSN,3U,1546,321,,,,,,,,
CTUTYN3U,CTU,TYN,3U,1128,319,,,,,,,,
CTUURC3U,CTU,URC,3U,2072,319,330,,,,,,,
CTUWNZ3U,CTU,WNZ,3U,1666,320,,,,,,,,
CTUWUH3U,CTU,WUH,3U,981,319,,,,,,,,
CTUWUX3U,CTU,WUX,3U,1573,320,,,,,,,,
CTUWXN3U,CTU,WXN,3U,430,319,,,,,,,,
CTUXIC3U,CTU,XIC,3U,335,320,,,,,,,,
CTUXIY3U,CTU,XIY,3U,623,320,319,,,,,,,
CTUXMN3U,CTU,XMN,3U,1549,320,,,,,,,,
CTUXNN3U,CTU,XNN,3U,685,320,,,,,,,,
CTUXUZ3U,CTU,XUZ,3U,1335,320,,,,,,,,
CTUYIH3U,CTU,YIH,3U,721,320,,,,,,,,
CTUYTY3U,CTU,YTY,3U,1509,319,,,,,,,,
CZXCKG3U,CZX,CKG,3U,1278,320,,,,,,,,
CZXHRB3U,CZX,HRB,3U,1623,321,,,,,,,,
CZXXMN3U,CZX,XMN,3U,836,321,,,,,,,,
CZXZUH3U,CZX,ZUH,3U,1272,320,,,,,,,,
DATTYN3U,DAT,TYN,3U,268,319,,,,,,,,
DCYCTU3U,DCY,CTU,3U,6957,319,,,,,,,,
DLCCKG3U,DLC,CKG,3U,1708,320,,,,,,,,
DLCHGH3U,DLC,HGH,3U,977,320,,,,,,,,
DLCHRB3U,DLC,HRB,3U,835,320,,,,,,,,
DLCTNA3U,DLC,TNA,3U,446,321,,,,,,,,
DLCXUZ3U,DLC,XUZ,3U,651,320,,,,,,,,
DNHLHW3U,DNH,LHW,3U,868,319,,,,,,,,
DSNCTU3U,DSN,CTU,3U,1127,319,,,,,,,,
DSNSHE3U,DSN,SHE,3U,1174,319,,,,,,,,
DYGCKG3U,DYG,CKG,3U,375,320,,,,,,,,
DYGNKG3U,DYG,NKG,3U,859,319,,,,,,,,
FOCCSX3U,FOC,CSX,3U,686,320,,,,,,,,
FOCXIY3U,FOC,XIY,3U,1411,319,,,,,,,,
GXHLXA3U,GXH,LXA,3U,1263,319,,,,,,,,
GXHXIY3U,GXH,XIY,3U,560,319,,,,,,,,
HAKCKG3U,HAK,CKG,3U,1154,319,,,,,,,,
HAKCTU3U,HAK,CTU,3U,1352,321,,,,,,,,
HAKHGH3U,HAK,HGH,3U,1522,320,,,,,,,,
HAKNGB3U,HAK,NGB,3U,1561,321,,,,,,,,
HAKZUH3U,HAK,ZUH,3U,381,320,,,,,,,,
HDGCTU3U,HDG,CTU,3U,1174,319,,,,,,,,
HETCTU3U,HET,CTU,3U,1345,320,,,,,,,,
HFECTU3U,HFE,CTU,3U,1277,321,,,,,,,,
HGHCGO3U,HGH,CGO,3U,782,320,,,,,,,,
HGHCKG3U,HGH,CKG,3U,1329,320,319,,,,,,,
HGHCTU3U,HGH,CTU,3U,1581,319,320,,,,,,,
HGHDLC3U,HGH,DLC,3U,977,320,,,,,,,,
HGHHAK3U,HGH,HAK,3U,1522,320,,,,,,,,
HGHKWE3U,HGH,KWE,3U,1395,320,,,,,,,,
HGHTSN3U,HGH,TSN,3U,1029,320,,,,,,,,
HGHTYN3U,HGH,TYN,3U,1102,320,,,,,,,,
HKGCTU3U,HKG,CTU,3U,1352,320,,,,,,,,
HKGYIH3U,HKG,YIH,3U,949,320,,,,,,,,
HKGZHA3U,HKG,ZHA,3U,387,319,,,,,,,,
HKTCKG3U,HKT,CKG,3U,2555,321,,,,,,,,
HKTCTU3U,HKT,CTU,3U,2566,321,,,,,,,,
HRBCGO3U,HRB,CGO,3U,1621,320,,,,,,,,
HRBCZX3U,HRB,CZX,3U,1623,321,,,,,,,,
HRBDLC3U,HRB,DLC,3U,835,320,,,,,,,,
HRBINC3U,HRB,INC,3U,1844,321,,,,,,,,
HRBNGB3U,HRB,NGB,3U,1806,321,,,,,,,,
HRBNKG3U,HRB,NKG,3U,1670,319,,,,,,,,
HRBNZH3U,HRB,NZH,3U,6215,321,,,,,,,,
HRBSJW3U,HRB,SJW,3U,1255,321,,,,,,,,
HRBTNA3U,HRB,TNA,3U,1232,320,321,,,,,,,
HRBTSN3U,HRB,TSN,3U,1027,321,,,,,,,,
HRBWNZ3U,HRB,WNZ,3U,2027,321,,,,,,,,
HRBWUH3U,HRB,WUH,3U,1953,321,,,,,,,,
HRBXIY3U,HRB,XIY,3U,1933,321,,,,,,,,
HRBXUZ3U,HRB,XUZ,3U,1483,320,321,,,,,,,
ICNCTU3U,ICN,CTU,3U,2205,321,,,,,,,,
INCCKG3U,INC,CKG,3U,976,321,,,,,,,,
INCCTU3U,INC,CTU,3U,899,321,,,,,,,,
INCHRB3U,INC,HRB,3U,1844,321,,,,,,,,
INCKWL3U,INC,KWL,3U,1523,320,,,,,,,,
JGNLHW3U,JGN,LHW,3U,592,319,,,,,,,,
JHGCTU3U,JHG,CTU,3U,1008,319,,,,,,,,
JHGKMG3U,JHG,KMG,3U,412,319,,,,,,,,
JIQCTU3U,JIQ,CTU,3U,7340,320,,,,,,,,
JJNKWE3U,JJN,KWE,3U,1197,320,,,,,,,,
JJNWUH3U,JJN,WUH,3U,793,319,,,,,,,,
JZHCTU3U,JZH,CTU,3U,254,319,,,,,,,,
KHGURC3U,KHG,URC,3U,1066,319,,,,,,,,
KHNCKG3U,KHN,CKG,3U,903,319,,,,,,,,
KHNCTU3U,KHN,CTU,3U,1170,321,,,,,,,,
KHNKMG3U,KHN,KMG,3U,1351,319,,,,,,,,
KHNNGB3U,KHN,NGB,3U,550,321,,,,,,,,
KMGCGO3U,KMG,CGO,3U,1483,320,,,,,,,,
KMGCKG3U,KMG,CKG,3U,631,319,320,,,,,,,
KMGCSX3U,KMG,CSX,3U,1079,320,,,,,,,,
KMGCTU3U,KMG,CTU,3U,617,320,,,,,,,,
KMGJHG3U,KMG,JHG,3U,412,319,,,,,,,,
KMGKHN3U,KMG,KHN,3U,1351,319,,,,,,,,
KMGKWE3U,KMG,KWE,3U,419,320,,,,,,,,
KMGLUM3U,KMG,LUM,3U,451,319,,,,,,,,
KMGNGB3U,KMG,NGB,3U,1900,320,,,,,,,,
KMGNKG3U,KMG,NKG,3U,1722,320,,,,,,,,
KMGTAO3U,KMG,TAO,3U,2074,320,,,,,,,,
KMGTNA3U,KMG,TNA,3U,1884,320,,,,,,,,
KMGTPE3U,KMG,TPE,3U,1842,320,,,,,,,,
KMGWXN3U,KMG,WXN,3U,833,320,,,,,,,,
KMGXIY3U,KMG,XIY,3U,1181,320,,,,,,,,
KMGXMN3U,KMG,XMN,3U,1535,320,,,,,,,,
KMGXUZ3U,KMG,XUZ,3U,1727,320,,,,,,,,
KOWCTU3U,KOW,CTU,3U,1184,320,,,,,,,,
KOWXMN3U,KOW,XMN,3U,367,320,,,,,,,,
KWECTU3U,KWE,CTU,3U,529,320,,,,,,,,
KWEHGH3U,KWE,HGH,3U,1395,320,,,,,,,,
KWEJJN3U,KWE,JJN,3U,1197,320,,,,,,,,
KWEKMG3U,KWE,KMG,3U,419,320,,,,,,,,
KWELHW3U,KWE,LHW,3U,1150,321,,,,,,,,
KWESYX3U,KWE,SYX,3U,954,321,,,,,,,,
KWEWNZ3U,KWE,WNZ,3U,1397,320,,,,,,,,
KWEXUZ3U,KWE,XUZ,3U,1328,321,,,,,,,,
KWLINC3U,KWL,INC,3U,1523,320,,,,,,,,
KWLSJW3U,KWL,SJW,3U,1518,321,,,,,,,,
KWLSYX3U,KWL,SYX,3U,772,320,,,,,,,,
LHWCKG3U,LHW,CKG,3U,806,319,321,,,,,,,
LHWCTU3U,LHW,CTU,3U,661,319,,,,,,,,
LHWDNH3U,LHW,DNH,3U,868,319,,,,,,,,
LHWJGN3U,LHW,JGN,3U,592,319,,,,,,,,
