IATA3,Name,City,Country,Elevation,Latitude,Longitude
EUN,Hassan I Airport,El Aaiún,Western Sahara,207,27.151699,-13.2192
NDR,Nador International Airport,El Aroui,Morocco,574,34.988800048799995,-3.0282099247
RAI,Praia International Airport,Praia Santiago Island,Cape Verde,230,14.924500465393066,-23.493499755859375
SFL,São Filipe Airport,Sao Filipe Fogo Island,Cape Verde,617,14.8850002289,-24.4799995422
BCO,Baco Airport,Baco,Ethiopia,4580,5.78287,36.562
BEI,Beica Airport,Beica,Ethiopia,5410,9.38638973236084,34.52190017700195
DSE,Combolcha Airport,Dessie,Ethiopia,6117,11.082500457763672,39.71139907836914
DEM,Dembidollo Airport,Dembidollo,Ethiopia,5200,8.553999900817871,34.858001708984375
GDE,Gode Airport,Gode,Ethiopia,834,5.93513011932,43.5786018372
GOR,Gore Airport,Gore,Ethiopia,6580,8.1614,35.5529
ABK,Kabri Dehar Airport,Kabri Dehar,Ethiopia,1800,6.734000205993652,44.25299835205078
MTF,Mizan Teferi Airport,Mizan Teferi,Ethiopia,4396,6.9571,35.5547
TIE,Tippi Airport,Tippi,Ethiopia,1100,7.2024,35.415
ALU,Alula Airport,Alula,Somalia,6,11.9582,50.748
BSA,Bosaso Airport,Bosaso,Somalia,3,11.275300025939941,49.14939880371094
MGQ,Aden Adde International Airport,Mogadishu,Somalia,29,2.0144400596618652,45.3046989440918
GLK,Galcaio Airport,Galcaio,Somalia,975,6.78082990646,47.45470047
BUO,Burao Airport,Burao,Somalia,3400,9.5275,45.5549
AAC,El Arish International Airport,El Arish,Egypt,121,31.073299408,33.8358001709
ATZ,Assiut International Airport,Asyut,Egypt,772,27.0464992523,31.0119991302
ASV,Amboseli Airport,Amboseli National Park,Kenya,3755,-2.645050048828125,37.25310134887695
LKG,Lokichoggio Airport,Lokichoggio,Kenya,2074,4.20412015914917,34.348201751708984
MYD,Malindi Airport,Malindi,Kenya,80,-3.2293100357055664,40.10169982910156
NYK,Nanyuki Airport,Nanyuki,Kenya,6250,-0.06239889934659004,37.04100799560547
SRX,Gardabya Airport,Sirt,Libya,267,31.063499450699997,16.5949993134
TOB,Gamal Abdel Nasser Airport,Tobruk,Libya,519,31.861,23.907
MJI,Mitiga Airport,Tripoli,Libya,36,32.894100189208984,13.276000022888184
LAQ,La Abraq Airport,Al Bayda',Libya,2157,32.788700103759766,21.96430015563965
ATB,Atbara Airport,Atbara,Sudan,1181,17.710344314575195,34.0570182800293
UYL,Nyala Airport,Nyala,Sudan,2106,12.053500175476074,24.956199645996094
PZU,Port Sudan New International Airport,Port Sudan,Sudan,135,19.4335994720459,37.234100341796875
BKZ,Bukoba Airport,Bukoba,Tanzania,3745,-1.332,31.8212
TKQ,Kigoma Airport,Kigoma,Tanzania,2700,-4.8862,29.6709
LDI,Kikwetu Airport,Lindi,Tanzania,100,-9.851110458374023,39.7578010559082
MUZ,Musoma Airport,Musoma,Tanzania,3806,-1.503,33.8021
SHY,Shinyanga Airport,Shinyanga,Tanzania,3800,-3.6093,33.5035
TBO,Tabora Airport,Tabora,Tanzania,3868,-5.076389789581299,32.83330154418945
RUA,Arua Airport,Arua,Uganda,3951,3.049999952316284,30.91699981689453
ULU,Gulu Airport,Gulu,Uganda,3510,2.8055601119995117,32.27180099487305
DIU,Diu Airport,Diu,India,31,20.71310043334961,70.92109680175781
ABR,Aberdeen Regional Airport,Aberdeen,United States,1302,45.449100494384766,-98.42179870605469
ABY,Southwest Georgia Regional Airport,Albany,United States,197,31.535499572753906,-84.19450378417969
AHN,Athens Ben Epps Airport,Athens,United States,808,33.94860076904297,-83.32630157470703
ALM,Alamogordo White Sands Regional Airport,Alamogordo,United States,4200,32.8399009705,-105.990997314
ALO,Waterloo Regional Airport,Waterloo,United States,873,42.557098388671875,-92.40029907226562
ALW,Walla Walla Regional Airport,Walla Walla,United States,1194,46.09489822,-118.288002
APN,Alpena County Regional Airport,Alpena,United States,690,45.0780983,-83.56030273
ATY,Watertown Regional Airport,Watertown,United States,1749,44.91400146,-97.15470123
BFD,Bradford Regional Airport,Bradford,United States,2143,41.8031005859375,-78.64009857177734
BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,3967,41.87400055,-103.5960007
BKW,Raleigh County Memorial Airport,Beckley,United States,2504,37.787300109899995,-81.1241989136
BQK,Brunswick Golden Isles Airport,Brunswick,United States,26,31.258800506591797,-81.46649932861328
BRL,Southeast Iowa Regional Airport,Burlington,United States,698,40.783199310302734,-91.12550354003906
CEC,Jack Mc Namara Field Airport,Crescent City,United States,61,41.78020096,-124.2369995
CGI,Cape Girardeau Regional Airport,Cape Girardeau,United States,342,37.22529983520508,-89.57080078125
CIU,Chippewa County International Airport,Sault Ste Marie,United States,800,46.25080108642578,-84.47239685058594
CKB,North Central West Virginia Airport,Clarksburg,United States,1217,39.2966003418,-80.2281036377
CLM,William R Fairchild International Airport,Port Angeles,United States,291,48.120201110839844,-123.5
CMX,Houghton County Memorial Airport,Hancock,United States,1095,47.168399810791016,-88.48909759521484
DDC,Dodge City Regional Airport,Dodge City,United States,2594,37.76340103149414,-99.9655990600586
DUJ,DuBois Regional Airport,Du Bois,United States,1817,41.17829895,-78.8986969
EAU,Chippewa Valley Regional Airport,Eau Claire,United States,913,44.86579895019531,-91.48429870605469
EKO,Elko Regional Airport,Elko,United States,5140,40.82490158081055,-115.79199981689453
EWB,New Bedford Regional Airport,New Bedford,United States,80,41.67610168457031,-70.95690155029297
FAY,Fayetteville Regional Grannis Field,Fayetteville,United States,189,34.9911994934082,-78.88030242919922
GGW,Wokal Field Glasgow International Airport,Glasgow,United States,2296,48.212501525878906,-106.61499786376953
GRI,Central Nebraska Regional Airport,Grand Island,United States,1847,40.967498779296875,-98.30960083007812
HOT,Memorial Field,Hot Springs,United States,540,34.47800064086914,-93.09619903564453
HTS,Tri-State/Milton J. Ferguson Field,Huntington,United States,828,38.36669922,-82.55799866
KIO,Kili Airport,Kili Island,Marshall Islands,5,5.644515037536621,169.1195068359375
IRK,Kirksville Regional Airport,Kirksville,United States,966,40.09349822998047,-92.5448989868164
JMS,Jamestown Regional Airport,Jamestown,United States,1500,46.92969894,-98.67819977
LAR,Laramie Regional Airport,Laramie,United States,7284,41.31209945678711,-105.67500305175781
LBE,Arnold Palmer Regional Airport,Latrobe,United States,1199,40.27590179,-79.40480042
LBF,North Platte Regional Airport Lee Bird Field,North Platte,United States,2777,41.12620163,-100.6839981
LEB,Lebanon Municipal Airport,Lebanon,United States,603,43.626098632799994,-72.30419921880001
LMT,Klamath Falls Airport,Klamath Falls,United States,4095,42.15610122680664,-121.73300170898438
LNS,Lancaster Airport,Lancaster,United States,403,40.121700286865234,-76.29609680175781
LWT,Lewistown Municipal Airport,Lewistown,United States,4170,47.04930114746094,-109.46700286865234
LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,938,37.326698303222656,-79.20040130615234
MKG,Muskegon County Airport,Muskegon,United States,629,43.16949844,-86.23819733
MLS,Frank Wiley Field,Miles City,United States,2630,46.428001403808594,-105.88600158691406
MSL,Northwest Alabama Regional Airport,Muscle Shoals,United States,551,34.74530029,-87.61019897
OTH,Southwest Oregon Regional Airport,North Bend,United States,17,43.41709899902344,-124.24600219726562
OWB,Owensboro Daviess County Airport,Owensboro,United States,407,37.74010086,-87.16680145
PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,298,31.467100143432617,-89.33709716796875
PIH,Pocatello Regional Airport,Pocatello,United States,4452,42.9098014831543,-112.59600067138672
PIR,Pierre Regional Airport,Pierre,United States,1744,44.38270187,-100.2860031
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,United States,721,45.57089996,-84.79669952
PSM,Portsmouth International at Pease Airport,Portsmouth,United States,100,43.0778999329,-70.8233032227
RDG,Reading Regional Carl A Spaatz Field,Reading,United States,344,40.378501892089844,-75.96520233154297
RHI,Rhinelander Oneida County Airport,Rhinelander,United States,1624,45.63119888305664,-89.46749877929688
RKS,Rock Springs Sweetwater County Airport,Rock Springs,United States,6764,41.59420013,-109.0650024
RUT,Rutland - Southern Vermont Regional Airport,Rutland,United States,787,43.52939987,-72.94960022
SBP,San Luis County Regional Airport,San Luis Obispo,United States,212,35.236801147499996,-120.641998291
SHR,Sheridan County Airport,Sheridan,United States,4021,44.76919937133789,-106.9800033569336
SLK,Adirondack Regional Airport,Saranac Lake,United States,1663,44.38529968261719,-74.2061996459961
SLN,Salina Municipal Airport,Salina,United States,1288,38.79100036621094,-97.6521987915039
SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,261,34.89889908,-120.4570007
TUP,Tupelo Regional Airport,Tupelo,United States,346,34.26810073852539,-88.7698974609375
UIN,Quincy Regional Baldwin Field,Quincy,United States,768,39.94269943,-91.19460297
VCT,Victoria Regional Airport,Victoria,United States,115,28.85260009765625,-96.91850280761719
VLD,Valdosta Regional Airport,Valdosta,United States,203,30.782499313354492,-83.27670288085938
WRL,Worland Municipal Airport,Worland,United States,4227,43.9656982421875,-107.95099639892578
YKM,Yakima Air Terminal McAllister Field,Yakima,United States,1099,46.56819916,-120.5439987
ECN,Ercan International Airport,Nicosia,Cyprus,404,35.154701232910156,33.49610137939453
RJL,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,1161,42.4609534888,-2.32223510742
IDY,Île d'Yeu Airport,Île d'Yeu,France,79,46.71860122680664,-2.3911099433898926
ANE,Angers-Loire Airport,Angers/Marcé,France,194,47.560298919677734,-0.3122220039367676
LTT,La Môle Airport,La Môle,France,59,43.20539855957031,6.48199987411499
JSY,Syros Airport,Syros Island,Greece,236,37.4227981567,24.950899124099998
PEV,Pécs-Pogány Airport,Pécs-Pogány,Hungary,1000,45.990898,18.240996
QGY,Győr-Pér International Airport,Győr,Hungary,424,47.624401,17.813601
SOB,Sármellék International Airport,Sármellék,Hungary,408,46.686391,17.159084
AOT,Aosta Airport,Aosta,Italy,1791,45.738499,7.36872
QSR,Salerno Costa d'Amalfi Airport,Salerno,Italy,119,40.620399,14.9113
CVU,Corvo Airport,Corvo,Portugal,0,39.67150115966797,-31.11359977722168
BNX,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,400,44.94139862060547,17.297500610351562
USQ,Uşak Airport,Usak,Turkey,2897,38.68149948120117,29.47170066833496
KSY,Kars Airport,Kars,Turkey,5889,40.562198638916016,43.1150016784668
SFQ,Şanlıurfa Airport,Sanliurfa,Turkey,1483,37.09429931640625,38.84709930419922
KCM,Kahramanmaraş Airport,Kahramanmaras,Turkey,1723,37.5388259888,36.9535217285
AJI,Ağrı Airport,Agri,Turkey,5462,39.654541015625,43.025978088378906
ADF,Adıyaman Airport,Adiyaman,Turkey,2216,37.7313995361,38.4688987732
ISE,Süleyman Demirel International Airport,Isparta,Turkey,2835,37.8554000854,30.368400573699997
EDO,Balıkesir Körfez Airport,Balikesir Korfez,Turkey,50,39.554599762,27.0137996674
SZF,Samsun Çarşamba Airport,Samsun,Turkey,18,41.254501,36.567101
ILZ,Žilina Airport,Žilina,Slovakia,1020,49.231498718299996,18.6135005951
GDT,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,13,21.444499969482422,-71.14230346679688
MDS,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,9,21.82602,-71.8025
SLX,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,3,21.333000183099998,-71.1999969482
AZS,Samaná El Catey International Airport,Samana,Dominican Republic,30,19.2670001984,-69.7419967651
JBQ,La Isabela International Airport,La Isabela,Dominican Republic,98,18.572500228881836,-69.98560333251953
PBR,Puerto Barrios Airport,Puerto Barrios,Guatemala,33,15.730899810791016,-88.58380126953125
AAZ,Quezaltenango Airport,Quezaltenango,Guatemala,7779,14.865599632263184,-91.50199890136719
UTK,Utirik Airport,Utirik Island,Marshall Islands,4,11.222,169.852005
AHS,Ahuas Airport,Ahuas,Honduras,249,15.4722,-84.352203
PEU,Puerto Lempira Airport,Puerto Lempira,Honduras,33,15.2622,-83.781197
MIJ,Mili Island Airport,Mili Island,Marshall Islands,4,6.083330154418945,171.73300170898438
CYW,Captain Rogelio Castillo National Airport,Celaya,Mexico,5709,20.546,-100.887001
CUA,Ciudad Constitución Airport,Ciudad Constitución,Mexico,213,25.053800582886,-111.61499786377
GUB,Guerrero Negro Airport,Guerrero Negro,Mexico,59,28.026100158691406,-114.02400207519531
JAL,El Lencero Airport,Jalapa,Mexico,3127,19.4750995636,-96.7975006104
CTD,Alonso Valderrama Airport,Chitré,Panama,33,7.987840175628662,-80.40969848632812
ONX,Enrique Adolfo Jimenez Airport,Colón,Panama,25,9.356639862060547,-79.86740112304688
JQE,Jaqué Airport,Jaqué,Panama,29,7.51777982711792,-78.1572036743164
PLP,Captain Ramon Xatruch Airport,La Palma,Panama,30,8.406669616699219,-78.1417007446289
TTQ,Aerotortuguero Airport,Roxana,Costa Rica,92,10.42,-83.6095
BCL,Barra del Colorado Airport,Pococi,Costa Rica,3,10.768699645996094,-83.58560180664062
TNO,Cabo Velas Airport,Nicoya,Costa Rica,33,10.355699539185,-85.852897644043
PBP,Islita Airport,Nandayure,Costa Rica,7,9.856109619140625,-85.37079620361328
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,7,8.533329963684082,-83.30000305175781
SYQ,Tobias Bolanos International Airport,San Jose,Costa Rica,3287,9.957050323486328,-84.13980102539062
JEE,Jérémie Airport,Jeremie,Haiti,147,18.66309928894043,-74.17030334472656
PAX,Port-de-Paix Airport,Port-de-Paix,Haiti,9,19.9335994720459,-72.84860229492188
TND,Alberto Delgado Airport,Trinidad,Cuba,125,21.788299560546875,-79.99720001220703
COX,Congo Town Airport,Andros,Bahamas,15,24.158700943,-77.5897979736
ATC,Arthur's Town Airport,Arthur's Town,Bahamas,18,24.6294002533,-75.6737976074
CAT,New Bight Airport,Cat Island,Bahamas,5,24.31529998779297,-75.45230102539062
CRI,Colonel Hill Airport,Colonel Hill,Bahamas,5,22.745599746699998,-74.1824035645
PID,Nassau Paradise Island Airport,Nassau,Bahamas,0,25.08300018310547,-77.30000305175781
AIU,Enua Airport,Atiu Island,Cook Islands,36,-19.96780014038086,-158.11900329589844
MGS,Mangaia Island Airport,Mangaia Island,Cook Islands,45,-21.895986557006836,-157.9066619873047
MHX,Manihiki Island Airport,Manihiki Island,Cook Islands,0,-10.376700401306152,-161.0019989013672
MUK,Mauke Airport,Mauke Island,Cook Islands,26,-20.13610076904297,-157.34500122070312
MOI,Mitiaro Island Airport,Mitiaro Island,Cook Islands,25,-19.842500686645508,-157.7030029296875
PYE,Tongareva Airport,Penrhyn Island,Cook Islands,8,-9.01436996459961,-158.03240966796875
ICI,Cicia Airport,Cicia,Fiji,13,-17.7432994843,-179.341995239
PTF,Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,10,-17.7779006958,177.197006226
KDV,Vunisea Airport,Vunisea,Fiji,6,-19.058099746699998,178.156997681
MNF,Mana Island Airport,Mana Island,Fiji,0,-17.6730995178,177.098007202
MFJ,Moala Airport,Moala,Fiji,13,-18.566699981699998,179.951004028
NGI,Ngau Airport,Ngau,Fiji,50,-18.115600585899998,179.339996338
LKB,Lakeba Island Airport,Lakeba Island,Fiji,280,-18.1991996765,-178.817001343
LBS,Labasa Airport,Lambasa,Fiji,44,-16.466699600219727,179.33999633789062
TVU,Matei Airport,Matei,Fiji,60,-16.6905994415,-179.876998901
KXF,Koro Island Airport,Koro Island,Fiji,358,-17.3458003998,179.42199707
RTA,Rotuma Airport,Rotuma,Fiji,22,-12.482500076293945,177.0709991455078
SVU,Savusavu Airport,Savusavu,Fiji,17,-16.8027992249,179.341003418
EUA,Kaufana Airport,Eua Island,Tonga,325,-21.378299713100002,-174.957992554
HPA,Lifuka Island Airport,Lifuka,Tonga,31,-19.777000427246094,-174.34100341796875
NFO,Mata'aho Airport,Angaha Niuafo'ou Island,Tonga,160,-15.5707998276,-175.632995605
NTT,Kuini Lavenia Airport,Niuatoputapu,Tonga,30,-15.977337651900001,-173.791029453
VBV,Vanua Balavu Airport,Vanua Balavu,Fiji,76,-17.268999099731445,-178.9759979248047
IUE,Niue International Airport,Alofi,Niue,209,-19.079030990600586,-169.92559814453125
FUT,Pointe Vele Airport,Futuna Island,Wallis and Futuna,20,-14.3114004135,-178.065994263
MXS,Maota Airport,Savaii Island,Samoa,0,-13.742300033569336,-172.25799560546875
APK,Apataki Airport,Apataki,French Polynesia,8,-15.573599815368652,-146.4149932861328
AHE,Ahe Airport,Ahe,French Polynesia,11,-14.428099632263184,-146.2570037841797
AUQ,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,1481,-9.76879024506,-139.011001587
UAP,Ua Pou Airport,Ua Pou,French Polynesia,16,-9.351670265197754,-140.0780029296875
UAH,Ua Huka Airport,Ua Huka,French Polynesia,160,-8.93610954284668,-139.552001953125
MTV,Mota Lava Airport,Ablow,Vanuatu,63,-13.6660003662,167.712005615
SLH,Sola Airport,Sola,Vanuatu,7,-13.8516998291,167.537002563
TOH,Torres Airstrip,Loh/Linua,Vanuatu,75,-13.3280000687,166.638000488
EAE,Siwo Airport,Sangafa,Vanuatu,7,-17.0902996063,168.343002319
CCV,Craig Cove Airport,Craig Cove,Vanuatu,69,-16.264999389648438,167.9239959716797
LOD,Longana Airport,Longana,Vanuatu,167,-15.3066997528,167.966995239
SSR,Sara Airport,Pentecost Island,Vanuatu,493,-15.4708003998,168.151992798
PBJ,Tavie Airport,Paama Island,Vanuatu,160,-16.438999176,168.257003784
LPM,Lamap Airport,Lamap,Vanuatu,7,-16.45400047302246,167.822998046875
LNB,Lamen Bay Airport,Lamen Bay,Vanuatu,7,-16.584199905400002,168.158996582
MWF,Maewo-Naone Airport,Maewo Island,Vanuatu,509,-15,168.082992554
LNE,Lonorore Airport,Lonorore,Vanuatu,43,-15.865599632299999,168.17199707
NUS,Norsup Airport,Norsup,Vanuatu,23,-16.079700469970703,167.4010009765625
ZGU,Gaua Island Airport,Gaua Island,Vanuatu,100,-14.218099594099998,167.587005615
RCL,Redcliffe Airport,Redcliffe,Vanuatu,36,-15.472000122099999,167.835006714
SON,Santo Pekoa International Airport,Santo,Vanuatu,184,-15.505000114399998,167.220001221
TGH,Tongoa Airport,Tongoa Island,Vanuatu,443,-16.8910999298,168.550994873
ULB,Uléi Airport,Ambryn Island,Vanuatu,170,-16.3297,168.3011
VLS,Valesdir Airport,Valesdir,Vanuatu,10,-16.796100616500002,168.177001953
SWJ,Southwest Bay Airport,Malekula Island,Vanuatu,68,-16.4864,167.4472
OLZ,North West Santo Airport,Olpoi,Vanuatu,50,-14.881699562099998,166.557998657
AUY,Aneityum Airport,Anelghowhat,Vanuatu,7,-20.2492008209,169.770996094
AWD,Aniwa Airport,Aniwa,Vanuatu,69,-19.2346,169.6009
DLY,Dillon's Bay Airport,Dillon's Bay,Vanuatu,630,-18.7693996429,169.00100708
FTA,Futuna Airport,Futuna Island,Vanuatu,95,-19.516399383499998,170.231994629
IPA,Ipota Airport,Ipota,Vanuatu,23,-18.856389,169.283333
TGJ,Tiga Airport,Tiga,New Caledonia,128,-21.096099853515625,167.8040008544922
BMY,Île Art - Waala Airport,Waala,New Caledonia,306,-19.720600128173828,163.66099548339844
ILP,Île des Pins Airport,Île des Pins,New Caledonia,315,-22.588899612426758,167.45599365234375
FBD,Fayzabad Airport,Faizabad,Afghanistan,3872,37.121101,70.518097
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,3429,24.5,44.400001525878906
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,2261,29.78510093688965,40.099998474121094
EWD,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,2062,20.504299163800003,45.199600219699995
KHD,Khoram Abad Airport,Khorram Abad,Iran,3782,33.43539810180664,48.282901763916016
BXR,Bam Airport,Bam,Iran,3231,29.084199905395508,58.45000076293945
RJN,Rafsanjan Airport,Rafsanjan,Iran,5298,30.297700881958008,56.05110168457031
BJB,Bojnord Airport,Bojnourd,Iran,3499,37.49300003051758,57.30820083618164
AFZ,Sabzevar National Airport,Sabzevar,Iran,3010,36.16809844970703,57.59519958496094
NSH,Noshahr Airport,Noshahr,Iran,-61,36.663299560546875,51.464698791503906
SRY,Dasht-e Naz Airport,Dasht-e-naz,Iran,35,36.635799408,53.193599700899995
LRR,Lar Airport,Lar,Iran,2641,27.6746997833,54.3833007812
ADU,Ardabil Airport,Ardabil,Iran,4315,38.3256988525,48.4244003296
OMH,Urmia Airport,Uromiyeh,Iran,4343,37.6680984497,45.0686988831
AAN,Al Ain International Airport,Al Ain,United Arab Emirates,869,24.261699676513672,55.60919952392578
BNP,Bannu Airport,Bannu,Pakistan,1325,32.972900390625,70.52790069580078
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,392,29.348100662231445,71.71800231933594
CJL,Chitral Airport,Chitral,Pakistan,4920,35.886600494384766,71.80059814453125
DBA,Dalbandin Airport,Dalbandin,Pakistan,2800,28.878299713100002,64.3998031616
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,492,29.961000442504883,70.48590087890625
DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,594,31.909400939941406,70.89659881591797
JIW,Jiwani Airport,Jiwani,Pakistan,186,25.067800521900004,61.8054008484
HDD,Hyderabad Airport,Hyderabad,Pakistan,130,25.318099975599996,68.3660964966
KDD,Khuzdar Airport,Khuzdar,Pakistan,4012,27.790599823,66.6473007202
ORW,Ormara Airport,Ormara Raik,Pakistan,10,25.274700164799995,64.58599853519999
PAJ,Parachinar Airport,Parachinar,Pakistan,5800,33.902099609400004,70.0716018677
KDU,Skardu Airport,Skardu,Pakistan,7316,35.33549880981445,75.53600311279297
SYW,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,121,26.473100662231445,67.71720123291016
TUK,Turbat International Airport,Turbat,Pakistan,498,25.986400604248047,63.03020095825195
ISU,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,2494,35.5617485046,45.316738128699996
KAC,Kamishly Airport,Kamishly,Syria,1480,37.020599365234375,41.19139862060547
GXF,Sayun International Airport,Sayun Intl,Yemen,2097,15.9660997391,48.78829956049999
ADK,Adak Airport,Adak Island,United States,18,51.87799835205078,-176.64599609375
GST,Gustavus Airport,Gustavus,United States,35,58.4253006,-135.7070007
SGY,Skagway Airport,Skagway,United States,44,59.46009826660156,-135.3159942626953
HCR,Holy Cross Airport,Holy Cross,United States,70,62.18830108642578,-159.77499389648438
HNS,Haines Airport,Haines,United States,15,59.24380111694336,-135.5240020751953
KLG,Kalskag Airport,Kalskag,United States,55,61.53630065917969,-160.34100341796875
MCG,McGrath Airport,Mcgrath,United States,341,62.95289993,-155.6060028
MOU,Mountain Village Airport,Mountain Village,United States,337,62.095401763916016,-163.6820068359375
ANI,Aniak Airport,Aniak,United States,88,61.581600189208984,-159.54299926757812
VAK,Chevak Airport,Chevak,United States,75,61.5409,-165.6005
WRG,Wrangell Airport,Wrangell,United States,49,56.48429871,-132.3699951
LUP,Kalaupapa Airport,Molokai,United States,24,21.21100044,-156.973999
ENT,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,13,11.340700149536133,162.3280029296875
LZN,Matsu Nangan Airport,Matsu Islands,Taiwan,232,26.159799575805664,119.95800018310547
HCN,Hengchun Airport,Hengchun,Taiwan,46,22.041099548339844,120.7300033569336
MFK,Matsu Beigan Airport,Matsu Islands,Taiwan,41,26.224199295043945,120.00299835205078
KUH,Kushiro Airport,Kushiro,Japan,327,43.041000366199995,144.192993164
OKD,Okadama Airport,Sapporo,Japan,25,43.1161003112793,141.3800048828125
HSG,Saga Airport,Saga,Japan,6,33.149700164799995,130.302001953
NKM,Nagoya Airport,Nagoya,Japan,52,35.255001068115234,136.9239959716797
IWJ,Iwami Airport,Iwami,Japan,184,34.676399231,131.789993286
FKS,Fukushima Airport,Fukushima,Japan,1221,37.22740173339844,140.43099975585938
ONJ,Odate Noshiro Airport,Odate Noshiro,Japan,292,40.1918983459,140.371002197
SYO,Shonai Airport,Shonai,Japan,86,38.81219863889999,139.787002563
MYE,Miyakejima Airport,Miyakejima,Japan,67,34.073600769,139.559997559
KUV,Kunsan Air Base,Kunsan,South Korea,29,35.90380096435547,126.61599731445312
MPK,Mokpo Heliport,Mokpo,South Korea,23,34.7588996887,126.379997253
WJU,Wonju Airport,Wonju,South Korea,329,37.43809890749999,127.959999084
YNY,Yangyang International Airport,Sokcho / Gangneung,South Korea,241,38.06129837036133,128.66900634765625
HIN,Sacheon Air Base,Sacheon,South Korea,25,35.0885009765625,128.07000732421875
CJJ,Cheongju International Airport,Chongju,South Korea,191,36.7165985107,127.499000549
SFS,Subic Bay International Airport,Olongapo City,Philippines,64,14.794400215148926,120.27100372314453
CYU,Cuyo Airport,Cuyo,Philippines,0,10.858099937438965,121.06900024414062
CGM,Camiguin Airport,Camiguin,Philippines,53,9.253520011901855,124.70700073242188
JOL,Jolo Airport,Jolo,Philippines,118,6.0536699295043945,121.01100158691406
SGS,Sanga Sanga Airport,Sanga Sanga,Philippines,15,5.046989917755127,119.74299621582031
SUG,Surigao Airport,Sangley Point,Philippines,20,9.755838325629998,125.480947495
TDG,Tandag Airport,Tandag,Philippines,16,9.072110176086426,126.1709976196289
WNP,Naga Airport,Naga,Philippines,142,13.58489990234375,123.2699966430664
BSO,Basco Airport,Basco,Philippines,291,20.4512996674,121.980003357
SFE,San Fernando Airport,San Fernando,Philippines,13,16.595600128173828,120.3030014038086
TUG,Tuguegarao Airport,Tuguegarao,Philippines,70,17.6433676823,121.733150482
VRC,Virac Airport,Virac,Philippines,121,13.576399803161621,124.20600128173828
CYP,Calbayog Airport,Calbayog City,Philippines,12,12.072699546813965,124.54499816894531
CRM,Catarman National Airport,Catarman,Philippines,6,12.502400398254395,124.63600158691406
MBT,Moises R. Espinosa Airport,Masbate,Philippines,26,12.369400024399999,123.628997803
RXS,Roxas Airport,Roxas City,Philippines,10,11.597700119018555,122.75199890136719
TTG,General Enrique Mosconi Airport,Tartagal,Argentina,1472,-22.619600296,-63.7937011719
LHS,Las Heras Airport,Las Heras,Argentina,1082,-46.53829956049999,-68.9653015137
OES,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,85,-40.7512,-65.0343
ING,Lago Argentino Airport,El Calafate,Argentina,732,-50.336102,-72.248596
GGS,Gobernador Gregores Airport,Gobernador Gregores,Argentina,356,-48.7831001282,-70.1500015259
SST,Santa Teresita Airport,Santa Teresita,Argentina,9,-36.5423,-56.7218
NEC,Necochea Airport,Necochea,Argentina,72,-38.4831,-58.8172
JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,1392,-7.21895980835,-39.270099639899996
LEC,Coronel Horácio de Mattos Airport,Lençóis,Brazil,1676,-12.4822998047,-41.2770004272
MEA,Macaé Airport,Macaé,Brazil,8,-22.343000412,-41.7659988403
MII,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,2122,-22.1968994141,-49.926399231
VDC,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,3002,-14.8627996445,-40.8630981445
RIA,Santa Maria Airport,Santa Maria,Brazil,287,-29.71139907836914,-53.688201904296875
TOW,Toledo Airport,Toledo,Brazil,1843,-24.68630027770996,-53.6974983215332
ESR,Ricardo García Posada Airport,El Salvador,Chile,5240,-26.311100006103516,-69.76519775390625
ZPC,Pucón Airport,Pucon,Chile,853,-39.29280090332031,-71.91590118408203
SOD,Sorocaba Airport,Sorocaba,Brazil,2077,-23.47800064086914,-47.4900016784668
SCY,San Cristóbal Airport,San Cristóbal,Ecuador,62,-0.9102060198783875,-89.61740112304688
